review_id,date,year,month,quarter,company,category,rating,review_text,true_sentiment,primary_topic,all_topics,is_priority,priority_signals,word_count,char_count
REV01622,2022-03-31,2022,3,Q1,Robert Dyas,Home & Kitchen,5,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01623,2023-03-25,2023,3,Q1,Currys,Electronics,4,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01624,2023-01-01,2023,1,Q1,IKEA UK,Home & Kitchen,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01625,2022-02-12,2022,2,Q1,ASOS,Clothing & Fashion,4,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01626,2023-03-07,2023,3,Q1,Sports Direct,Sports & Outdoors,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01627,2022-12-17,2022,12,Q4,Robert Dyas,Home & Kitchen,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01628,2022-10-23,2022,10,Q4,Foyles,Books & Media,1,Disgusting customer service. They ignored my emails for two weeks. Had to raise a PayPal dispute to get help.,negative,delivery,delivery|customer_service|returns_refunds,False,,19,109
REV01629,2024-02-06,2024,2,Q1,Next,Clothing & Fashion,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01630,2023-01-23,2023,1,Q1,Argos,Home & Kitchen,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01631,2022-04-20,2022,4,Q2,Amazon UK,Books & Media,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01632,2024-09-28,2024,9,Q3,Wiggle,Sports & Outdoors,5,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV01633,2022-12-09,2022,12,Q4,ASOS,Clothing & Fashion,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01634,2024-10-18,2024,10,Q4,Book Depository,Books & Media,1,DISCRIMINATION: Staff member made racist comments during my complaint call. Unacceptable and illegal. Urgent action required.,negative,customer_service,customer_service,True,health_risk|discrimination,16,125
REV01635,2024-12-12,2024,12,Q4,Book Depository,Books & Media,5,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01636,2024-08-28,2024,8,Q3,GO Outdoors,Sports & Outdoors,3,It's okay. Expected slightly better quality based on the photos but it is acceptable for everyday use.,neutral,quality,quality|product_accuracy,False,,17,102
REV01637,2023-03-01,2023,3,Q1,Argos,Home & Kitchen,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01638,2023-03-24,2023,3,Q1,Next,Clothing & Fashion,2,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01639,2024-02-06,2024,2,Q1,Robert Dyas,Home & Kitchen,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01640,2023-08-28,2023,8,Q3,Argos,Home & Kitchen,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01641,2022-03-26,2022,3,Q1,Cult Beauty,Health & Beauty,5,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV01642,2024-07-12,2024,7,Q3,Cult Beauty,Health & Beauty,2,Absolutely furious. Product completely different to what was advertised. Refused to accept the return. Awful.,negative,returns_refunds,returns_refunds|product_accuracy,False,,15,109
REV01643,2023-10-12,2023,10,Q4,Superdrug,Health & Beauty,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01644,2023-04-24,2023,4,Q2,Robert Dyas,Home & Kitchen,5,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01645,2024-10-24,2024,10,Q4,Dunelm,Home & Kitchen,5,Really impressed with how quickly this arrived. The product is exactly as described and great quality.,positive,delivery,delivery|quality|product_accuracy,False,,16,102
REV01646,2023-04-12,2023,4,Q2,Foyles,Books & Media,1,Disgusting customer service. They ignored my emails for two weeks. Had to raise a PayPal dispute to get help.,negative,delivery,delivery|customer_service|returns_refunds,False,,19,109
REV01647,2023-02-15,2023,2,Q1,TechDirect UK,Electronics,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01648,2023-05-28,2023,5,Q2,IKEA UK,Home & Kitchen,3,"Product is fine, mostly matches description. Had to contact support once, they were fairly helpful.",neutral,customer_service,customer_service|product_accuracy,False,,15,99
REV01649,2023-06-19,2023,6,Q2,Wayfair UK,Home & Kitchen,4,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01650,2024-04-10,2024,4,Q2,AO.com,Electronics,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01651,2024-03-25,2024,3,Q1,Waterstones,Books & Media,1,Complete con. Item looks nothing like pictures. Cheap knock-off quality. Refused refund citing wear and tear.,negative,returns_refunds,returns_refunds|quality|product_accuracy|price_value,False,,16,109
REV01652,2023-03-06,2023,3,Q1,Next,Clothing & Fashion,3,Standard experience. Item is acceptable. Would have given five stars if delivery had been quicker.,neutral,delivery,delivery,False,,15,98
REV01653,2024-08-02,2024,8,Q3,Holland & Barrett,Health & Beauty,2,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01654,2024-05-05,2024,5,Q2,Dunelm,Home & Kitchen,5,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01655,2024-02-07,2024,2,Q1,Boohoo,Clothing & Fashion,1,"Appalling. Order cancelled without notice, refund took three weeks, no apology whatsoever. Stay away.",negative,delivery,delivery|returns_refunds,False,,14,101
REV01656,2024-10-20,2024,10,Q4,John Lewis,Clothing & Fashion,4,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01657,2024-05-21,2024,5,Q2,Wiggle,Sports & Outdoors,5,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV01658,2023-10-30,2023,10,Q4,GO Outdoors,Sports & Outdoors,1,DISCRIMINATION: Staff member made racist comments during my complaint call. Unacceptable and illegal. Urgent action required.,negative,customer_service,customer_service,True,health_risk|discrimination,16,125
REV01659,2022-11-11,2022,11,Q4,Waterstones,Books & Media,1,Terrible quality. The product broke within a week of use. Complete waste of money. Avoid at all costs.,negative,delivery,delivery|quality|price_value,False,,18,102
REV01660,2024-02-20,2024,2,Q1,Argos,Home & Kitchen,2,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01661,2023-01-21,2023,1,Q1,Boohoo,Clothing & Fashion,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01662,2023-09-16,2023,9,Q3,Boots,Health & Beauty,5,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01663,2022-03-07,2022,3,Q1,Currys,Electronics,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01664,2023-02-12,2023,2,Q1,Halfords,Sports & Outdoors,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV01665,2023-08-20,2023,8,Q3,Ebuyer,Electronics,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01666,2024-01-25,2024,1,Q1,Halfords,Sports & Outdoors,4,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV01667,2024-03-11,2024,3,Q1,Waterstones,Books & Media,5,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01668,2024-09-06,2024,9,Q3,ASOS,Clothing & Fashion,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01669,2023-02-26,2023,2,Q1,Decathlon UK,Sports & Outdoors,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01670,2024-08-30,2024,8,Q3,Robert Dyas,Home & Kitchen,3,Adequate product. Not the best I have bought but not the worst either. Probably would not reorder.,neutral,general,general,False,,17,98
REV01671,2024-10-26,2024,10,Q4,John Lewis,Clothing & Fashion,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01672,2022-10-20,2022,10,Q4,GO Outdoors,Sports & Outdoors,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01673,2024-12-12,2024,12,Q4,Boots,Health & Beauty,4,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01674,2022-03-22,2022,3,Q1,Argos,Home & Kitchen,2,"Zero stars if I could. Item arrived smashed, return label never came, now ignoring all contact. Disgusting.",negative,delivery,delivery|customer_service|returns_refunds|packaging,False,,17,107
REV01675,2023-09-02,2023,9,Q3,Decathlon UK,Sports & Outdoors,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV01676,2023-01-03,2023,1,Q1,Cult Beauty,Health & Beauty,4,"Excellent product, great price, speedy delivery. Everything you could want from an online retailer.",positive,delivery,delivery|price_value,False,,14,99
REV01677,2022-07-15,2022,7,Q3,Book Depository,Books & Media,1,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV01678,2023-08-21,2023,8,Q3,Boots,Health & Beauty,5,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01679,2023-03-21,2023,3,Q1,Decathlon UK,Sports & Outdoors,3,Standard experience. Item is acceptable. Would have given five stars if delivery had been quicker.,neutral,delivery,delivery,False,,15,98
REV01680,2024-01-26,2024,1,Q1,Superdrug,Health & Beauty,1,DISCRIMINATION: Staff member made racist comments during my complaint call. Unacceptable and illegal. I have documented everything.,negative,customer_service,customer_service,True,health_risk|discrimination,17,131
REV01681,2024-07-12,2024,7,Q3,TechDirect UK,Electronics,2,Absolutely furious. Product completely different to what was advertised. Refused to accept the return. Awful.,negative,returns_refunds,returns_refunds|product_accuracy,False,,15,109
REV01682,2024-08-04,2024,8,Q3,Marks & Spencer,Clothing & Fashion,4,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV01683,2023-12-05,2023,12,Q4,TechDirect UK,Electronics,2,"Zero stars if I could. Item arrived smashed, return label never came, now ignoring all contact. Disgusting.",negative,delivery,delivery|customer_service|returns_refunds|packaging,False,,17,107
REV01684,2022-01-22,2022,1,Q1,GO Outdoors,Sports & Outdoors,4,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01685,2022-10-07,2022,10,Q4,Dunelm,Home & Kitchen,3,Average all round. Item works but feels cheaper than the price suggests. Delivery was acceptable.,neutral,delivery,delivery|price_value,False,,15,97
REV01686,2022-06-19,2022,6,Q2,Robert Dyas,Home & Kitchen,1,"Zero stars if I could. Item arrived smashed, return label never came, now ignoring all contact. Disgusting.",negative,delivery,delivery|customer_service|returns_refunds|packaging,False,,17,107
REV01687,2022-10-15,2022,10,Q4,WHSmith,Books & Media,3,It's okay. Expected slightly better quality based on the photos but it is acceptable for everyday use.,neutral,quality,quality|product_accuracy,False,,17,102
REV01688,2022-07-25,2022,7,Q3,LookFantastic,Health & Beauty,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01689,2022-12-11,2022,12,Q4,Marks & Spencer,Clothing & Fashion,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01690,2022-11-11,2022,11,Q4,TechDirect UK,Electronics,3,Standard purchase experience. Nothing exceptional to report. Item is functional and reasonably priced.,neutral,price_value,price_value,False,,13,102
REV01691,2024-12-26,2024,12,Q4,LookFantastic,Health & Beauty,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01692,2024-12-06,2024,12,Q4,Boohoo,Clothing & Fashion,3,"Product is okay, nothing special. Delivery took longer than expected but it arrived eventually.",neutral,delivery,delivery,False,,14,95
REV01693,2022-04-18,2022,4,Q2,Decathlon UK,Sports & Outdoors,5,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01694,2023-05-27,2023,5,Q2,Waterstones,Books & Media,4,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01695,2024-05-13,2024,5,Q2,IKEA UK,Home & Kitchen,4,Really impressed with how quickly this arrived. The product is exactly as described and great quality.,positive,delivery,delivery|quality|product_accuracy,False,,16,102
REV01696,2023-03-28,2023,3,Q1,TechDirect UK,Electronics,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01697,2022-04-01,2022,4,Q2,Currys,Electronics,3,Average product. Works fine but nothing remarkable. Delivery was on time. Would probably buy again.,neutral,delivery,delivery,False,,15,99
REV01698,2023-01-24,2023,1,Q1,Cult Beauty,Health & Beauty,5,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01699,2022-09-05,2022,9,Q3,WHSmith,Books & Media,2,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV01700,2022-12-22,2022,12,Q4,Next,Clothing & Fashion,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01701,2022-01-25,2022,1,Q1,Ebuyer,Electronics,3,"Product is fine, mostly matches description. Had to contact support once, they were fairly helpful.",neutral,customer_service,customer_service|product_accuracy,False,,15,99
REV01702,2023-07-25,2023,7,Q3,Holland & Barrett,Health & Beauty,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01703,2023-03-24,2023,3,Q1,Halfords,Sports & Outdoors,4,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01704,2022-07-28,2022,7,Q3,LookFantastic,Health & Beauty,1,REPEATED FRAUD: Fourth attempt to get a refund for a faulty product worth £800. Now involving CEDR. Avoid this company.,negative,returns_refunds,returns_refunds|quality|price_value,True,legal_threat|fraud_scam,20,119
REV01705,2022-07-14,2022,7,Q3,Halfords,Sports & Outdoors,1,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01706,2023-11-12,2023,11,Q4,Amazon UK,Books & Media,1,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV01707,2022-05-19,2022,5,Q2,Marks & Spencer,Clothing & Fashion,3,It's okay. Expected slightly better quality based on the photos but it is acceptable for everyday use.,neutral,quality,quality|product_accuracy,False,,17,102
REV01708,2024-02-23,2024,2,Q1,Dunelm,Home & Kitchen,2,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01709,2023-04-22,2023,4,Q2,WHSmith,Books & Media,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01710,2023-04-30,2023,4,Q2,Scan Computers,Electronics,1,WARNING: This item caused an allergic reaction requiring hospital treatment. Dangerous and mislabelled. Urgent action required.,negative,safety,safety,True,safety_hazard|health_risk,16,127
REV01711,2022-06-12,2022,6,Q2,GO Outdoors,Sports & Outdoors,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. I am seeking compensation.,negative,quality,quality|safety,True,legal_threat|child_safety,19,131
REV01712,2023-02-18,2023,2,Q1,Currys,Electronics,5,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01713,2024-06-27,2024,6,Q2,Boohoo,Clothing & Fashion,4,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01714,2022-03-23,2022,3,Q1,Wiggle,Sports & Outdoors,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01715,2023-04-15,2023,4,Q2,Book Depository,Books & Media,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01716,2022-04-21,2022,4,Q2,Wiggle,Sports & Outdoors,4,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV01717,2023-04-01,2023,4,Q2,Sports Direct,Sports & Outdoors,3,Standard experience. Item is acceptable. Would have given five stars if delivery had been quicker.,neutral,delivery,delivery,False,,15,98
REV01718,2024-06-24,2024,6,Q2,Book Depository,Books & Media,1,Absolutely furious. Product completely different to what was advertised. Refused to accept the return. Awful.,negative,returns_refunds,returns_refunds|product_accuracy,False,,15,109
REV01719,2023-01-30,2023,1,Q1,Decathlon UK,Sports & Outdoors,4,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01720,2022-12-22,2022,12,Q4,Currys,Electronics,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01721,2022-06-10,2022,6,Q2,Foyles,Books & Media,5,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV01722,2023-05-17,2023,5,Q2,Superdrug,Health & Beauty,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01723,2023-08-08,2023,8,Q3,Holland & Barrett,Health & Beauty,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01724,2024-09-12,2024,9,Q3,Book Depository,Books & Media,1,Do not order from here. My parcel was lost and they refused to refund me without raising a formal dispute.,negative,delivery,delivery|returns_refunds,False,,20,106
REV01725,2024-08-22,2024,8,Q3,AO.com,Electronics,4,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01726,2022-11-16,2022,11,Q4,Superdrug,Health & Beauty,2,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01727,2022-06-20,2022,6,Q2,Boots,Health & Beauty,1,DANGEROUS: Electrical item overheated and melted. Lucky we were home. Reporting to product safety authority. Avoid this company.,negative,safety,safety,True,safety_hazard,18,128
REV01728,2023-06-11,2023,6,Q2,Argos,Home & Kitchen,1,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV01729,2024-02-08,2024,2,Q1,Superdrug,Health & Beauty,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV01730,2022-10-07,2022,10,Q4,Foyles,Books & Media,1,Disgusting customer service. They ignored my emails for two weeks. Had to raise a PayPal dispute to get help.,negative,delivery,delivery|customer_service|returns_refunds,False,,19,109
REV01731,2022-01-09,2022,1,Q1,GO Outdoors,Sports & Outdoors,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01732,2024-02-06,2024,2,Q1,Scan Computers,Electronics,3,Standard experience. Item is acceptable. Would have given five stars if delivery had been quicker.,neutral,delivery,delivery,False,,15,98
REV01733,2024-02-26,2024,2,Q1,Superdrug,Health & Beauty,1,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV01734,2024-04-17,2024,4,Q2,LookFantastic,Health & Beauty,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01735,2023-02-02,2023,2,Q1,TechDirect UK,Electronics,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01736,2024-09-27,2024,9,Q3,LookFantastic,Health & Beauty,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. I am seeking compensation.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,132
REV01737,2024-02-29,2024,2,Q1,Wiggle,Sports & Outdoors,3,"Product is okay, nothing special. Delivery took longer than expected but it arrived eventually.",neutral,delivery,delivery,False,,14,95
REV01738,2024-01-11,2024,1,Q1,Holland & Barrett,Health & Beauty,4,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01739,2022-10-30,2022,10,Q4,Decathlon UK,Sports & Outdoors,3,Adequate product. Not the best I have bought but not the worst either. Probably would not reorder.,neutral,general,general,False,,17,98
REV01740,2023-05-22,2023,5,Q2,Argos,Home & Kitchen,1,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV01741,2022-11-27,2022,11,Q4,Foyles,Books & Media,3,Does the job. Took longer than expected to arrive. Customer service response was slow but helpful.,neutral,customer_service,customer_service,False,,16,98
REV01742,2024-03-25,2024,3,Q1,TechDirect UK,Electronics,1,WARNING: This item caused an allergic reaction requiring hospital treatment. Dangerous and mislabelled. Avoid this company.,negative,safety,safety,True,safety_hazard|health_risk,16,123
REV01743,2024-05-16,2024,5,Q2,Halfords,Sports & Outdoors,4,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV01744,2024-12-27,2024,12,Q4,Boohoo,Clothing & Fashion,5,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01745,2022-07-02,2022,7,Q3,GO Outdoors,Sports & Outdoors,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01746,2023-07-05,2023,7,Q3,Scan Computers,Electronics,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. This is completely unacceptable.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,138
REV01747,2022-01-14,2022,1,Q1,Sports Direct,Sports & Outdoors,1,DANGEROUS: Electrical item overheated and melted. Lucky we were home. Reporting to product safety authority. Urgent action required.,negative,safety,safety,True,safety_hazard,18,132
REV01748,2024-05-05,2024,5,Q2,Boohoo,Clothing & Fashion,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01749,2024-06-01,2024,6,Q2,Book Depository,Books & Media,3,Standard purchase experience. Nothing exceptional to report. Item is functional and reasonably priced.,neutral,price_value,price_value,False,,13,102
REV01750,2023-02-10,2023,2,Q1,Next,Clothing & Fashion,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01751,2023-03-12,2023,3,Q1,Holland & Barrett,Health & Beauty,2,Product arrived damaged and the returns process is an absolute nightmare. Took over a month for a refund.,negative,delivery,delivery|returns_refunds|packaging,False,,18,105
REV01752,2023-06-16,2023,6,Q2,Next,Clothing & Fashion,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01753,2022-12-07,2022,12,Q4,Superdrug,Health & Beauty,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01754,2023-07-21,2023,7,Q3,AO.com,Electronics,4,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01755,2024-09-05,2024,9,Q3,AO.com,Electronics,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01756,2022-01-15,2022,1,Q1,Boots,Health & Beauty,5,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01757,2024-12-05,2024,12,Q4,Halfords,Sports & Outdoors,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01758,2024-09-22,2024,9,Q3,Ebuyer,Electronics,1,Complete con. Item looks nothing like pictures. Cheap knock-off quality. Refused refund citing wear and tear.,negative,returns_refunds,returns_refunds|quality|product_accuracy|price_value,False,,16,109
REV01759,2024-01-30,2024,1,Q1,LookFantastic,Health & Beauty,1,Horrible experience from start to finish. Charged twice for one order. Took weeks to get my money back.,negative,delivery,delivery|returns_refunds|price_value,False,,18,103
REV01760,2024-03-27,2024,3,Q1,Wiggle,Sports & Outdoors,5,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
